,id,price,owner,collectionName,collectionTitle,img,title,propertyCategory,creators,attributes,properties,tokenDelegateValid,rarity,version,origin_attributes,Background,Body,Face,Costume,Face Gear,Glasses,Headgear
15,FQq54vdJQf5nHyLyZXeFRSNec5Wq7LmGNHnH243DkHgh,2.49,Bf1KTo6RKu8CCVPD2eiAQhxksDpfHmhFdoZ9rqAMzpcj,magnum_ai,Magnum AI,https://www.arweave.net/5wNhBKN9B3sqYCqovKSteKXG0mG4tgX4FXYirBskQc0?ext=png,Magnum #419,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Camouflage'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]","{'files': [{'uri': 'https://www.arweave.net/5wNhBKN9B3sqYCqovKSteKXG0mG4tgX4FXYirBskQc0?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Camouflage'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]",ArcadeBricks,Camouflage,Face,BusinessCasual,NoFaceGear,NoGlasses,RedMohawk
16,BwMgMzdPM6XgBCRkaqUg6tMMZJ6hsBA4keuRpmS4g1mg,2.5,4oaxw2ZcphfgRyYPHxT2cmJooffxE1NF7sEURMxx38K1,magnum_ai,Magnum AI,https://www.arweave.net/v2xBaXUA1g0l2_wuY38Z2DVnAHM9-sGB2W8w7omolHk?ext=png,Magnum #2398,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Miami'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]","{'files': [{'uri': 'https://www.arweave.net/v2xBaXUA1g0l2_wuY38Z2DVnAHM9-sGB2W8w7omolHk?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Miami'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Red Mohawk'}]",RetroMiami,Yakuza,Face,PharaohTop,NoFaceGear,GlowingRed,RedMohawk
17,CV7KsA1SESf4pZB4KXDXbWVERk1CsPa7NgEwukKQLz7x,2.5,8BGD4RGycGMg5as8XbyUN4Swuanuu2mUy3dJLSQkioPk,magnum_ai,Magnum AI,https://www.arweave.net/3jSW-EwIu7fme-VGBoAiGlasxFyhhhjSXZXRm8FJfv8?ext=png,Magnum #2689,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Desert'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Happy Robot'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/3jSW-EwIu7fme-VGBoAiGlasxFyhhhjSXZXRm8FJfv8?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Desert'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Lumberjack'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Happy Robot'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",RetroDesert,Yakuza,Face,RedLumberjack,NoFaceGear,HappyRobot,NoHeadgear
18,BkuYeQ5YteZA6umh2SyG4vXfQsNRx2MM251Tir2usSFE,2.5,GYXqPXpTD6jAArhY4PLuDV5pRvEKWC6SRNDwabXRPwae,magnum_ai,Magnum AI,https://www.arweave.net/UGdtzU5vKDyw7ng9reMIp4HZljupTZB5f44piPn10sE?ext=png,Magnum #1424,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Jersey'}, {'trait_type': 'Face Gear', 'value': 'French Mustache'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/UGdtzU5vKDyw7ng9reMIp4HZljupTZB5f44piPn10sE?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Jersey'}, {'trait_type': 'Face Gear', 'value': 'French Mustache'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",ArcadeBricks,HumanSkin,Face,RedJersey,FrenchMustache,NoGlasses,NoHeadgear
19,Ba19XmFWCShU67uUMEiG439cZYGTvuM5SFsf66bNkqfA,2.5,HjeFaL2hz7XAXHiZmP9HnNcJx8tEVtYWWDUGhBP8J51J,magnum_ai,Magnum AI,https://www.arweave.net/F-GLasIRalxK9V2NFDP8p7Y0hoylF4hU7zxp8Pq7oNg?ext=png,Magnum #3182,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/F-GLasIRalxK9V2NFDP8p7Y0hoylF4hU7zxp8Pq7oNg?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",BronzeFade,Cyborg,Face,BusinessCasual,CyberneticGuard,NoGlasses,NoHeadgear
20,Hmfj448b44KfF6KUgNmXcAWwSRSkZPhrBSztgCgDnrq6,2.5,9XqewewSGzp78Qmn8bEgLDZ33XxMB5oAfE6zeLQrCBeb,magnum_ai,Magnum AI,https://www.arweave.net/ZRIGGu8zMkyQ-5cWA8PyCI-62JNChhhrRl4ImozFpGA?ext=png,Magnum #2457,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Outerspace'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Strong Man'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'No Signal'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]","{'files': [{'uri': 'https://www.arweave.net/ZRIGGu8zMkyQ-5cWA8PyCI-62JNChhhrRl4ImozFpGA?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Outerspace'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Strong Man'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'No Signal'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]",Outerspace,HumanSkin,Face,StrongMan,RedBeard,NoSignal,Bushido
21,GPoVXVJRc565pKXAdiE3Sxu6w7Tq9pCGWZ5K2WCFXGTT,2.5,8gNbxGPai2PbiL2myjg9uEzG56G3MzY82yVHKGXi77vr,magnum_ai,Magnum AI,https://www.arweave.net/bdKmGdlAcAPXvpYRjsyd3H2A1rsBQGl7J6Y8Q2r9nm4?ext=png,Magnum #2522,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Formal'}, {'trait_type': 'Face Gear', 'value': 'Great Smile'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Toad Man'}]","{'files': [{'uri': 'https://www.arweave.net/bdKmGdlAcAPXvpYRjsyd3H2A1rsBQGl7J6Y8Q2r9nm4?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Formal'}, {'trait_type': 'Face Gear', 'value': 'Great Smile'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Toad Man'}]",RetroEmerald,HalfCyborg,Face,MagnumFormal,GreatSmile,NoGlasses,ToadMan
22,5Kqfz9gzKqt1MiimotUYnShJznPmRHd74S3F2JEHHfqQ,2.5,DcopCMAeXeyMZJNxmXrC7rhtzHwqQz1VC8Q75gutKcRx,magnum_ai,Magnum AI,https://www.arweave.net/P9abRGiInbrQa1FARmeovD9AUTlJBYRGlNcrA6dRue0?ext=png,Magnum #2487,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Spartacus'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]","{'files': [{'uri': 'https://www.arweave.net/P9abRGiInbrQa1FARmeovD9AUTlJBYRGlNcrA6dRue0?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Spartacus'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]",RetroEmerald,HumanSkin,Face,Spartacus,RedTongue,NoGlasses,ComCap
23,6wB2gsart7aPuAqQtuTELBBgm7MEFbxvxaizxFYPDXSj,2.5,9sz41Tiitpha9PufrhY2MQ2Y8JzogezZWNXSWgj1ubi3,magnum_ai,Magnum AI,https://www.arweave.net/pThFGILWz0Jss2KRsbXUsXZdn81g1onyvH12lQg5V-E?ext=png,Magnum #3769,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]","{'files': [{'uri': 'https://www.arweave.net/pThFGILWz0Jss2KRsbXUsXZdn81g1onyvH12lQg5V-E?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Glowing Red'}, {'trait_type': 'Headgear', 'value': 'Bushido'}]",BlueFade,FlowerPower,Face,NoCostume,NoFaceGear,GlowingRed,Bushido
24,HANRAGsZaA6qtC36WZMV4trnN6NVGp3ZuAPUiHetSdJQ,2.5,6sHLg69CFEBJK1RoL4JJxXZrhXJjLemDUV17QFD6Ghkt,magnum_ai,Magnum AI,https://www.arweave.net/Y6l3zYLVw714RLQUU5w8KgzOba7NTNEDeoylsFn_jT0?ext=png,Magnum #210,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'The Collage'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Scouter Eye'}, {'trait_type': 'Headgear', 'value': 'Brown Afro'}]","{'files': [{'uri': 'https://www.arweave.net/Y6l3zYLVw714RLQUU5w8KgzOba7NTNEDeoylsFn_jT0?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'The Collage'}, {'trait_type': 'Body', 'value': 'Flower Power'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Pharaoh Top'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Scouter Eye'}, {'trait_type': 'Headgear', 'value': 'Brown Afro'}]",TheCollage,FlowerPower,Face,PharaohTop,NoFaceGear,ScouterEye,BrownAfro
25,3fehEf7mRTrGe3K8NHhnpyfKKTJBtWLtTPHstyuuyn5x,2.5,6JHM7QLdH76nRhv3RJswDS4g3BkL63p7nH5uR3Qp1WC8,magnum_ai,Magnum AI,https://www.arweave.net/1BRcWHnDH1LZxgxzjZ_pH0EvsFoq8iEBMwkj03xDqIA?ext=png,Magnum #1647,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Mummy Returns'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Ablazennn'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Deal With It'}, {'trait_type': 'Headgear', 'value': 'Mini Man'}]","{'files': [{'uri': 'https://www.arweave.net/1BRcWHnDH1LZxgxzjZ_pH0EvsFoq8iEBMwkj03xDqIA?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Emerald'}, {'trait_type': 'Body', 'value': 'Mummy Returns'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Ablazennn'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Deal With It'}, {'trait_type': 'Headgear', 'value': 'Mini Man'}]",RetroEmerald,MummyReturns,Face,Ablazennn,NoFaceGear,DealWithIt,MiniMan
26,9m2YUvNtH62YSuD84s8NuLJvKzPp81Q9Brmy9ySfZvqf,2.5,8RSV6tUWCQEZgM1NSGK8TQ9VgHVnv2Wm1SAJTbpzvpR1,magnum_ai,Magnum AI,https://www.arweave.net/l8LOwkFg8bxN50TRmSFOVeKsb0CZhaFA4GZHY3gTYsM?ext=png,Magnum #3229,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'B Mask'}, {'trait_type': 'Glasses', 'value': 'Googly Eyes'}, {'trait_type': 'Headgear', 'value': 'Toad Man'}]","{'files': [{'uri': 'https://www.arweave.net/l8LOwkFg8bxN50TRmSFOVeKsb0CZhaFA4GZHY3gTYsM?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'B Mask'}, {'trait_type': 'Glasses', 'value': 'Googly Eyes'}, {'trait_type': 'Headgear', 'value': 'Toad Man'}]",BlueFade,HumanSkin,Face,NoCostume,BMask,GooglyEyes,ToadMan
27,652NuAwdiUwqPk44Ws6zVJyYa68Srdp9ie3Fs6XrKbr6,2.55,GrPnta7EmPm5Rvq4tZgTw3sFZJbLfUBPvqLwSr9dp7kM,magnum_ai,Magnum AI,https://www.arweave.net/VRSA3SmbrmadCZ-n2dT1oOu1reMrzmdOb6zoZ-VkrDg?ext=png,Magnum #1162,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Desert'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Mike'}, {'trait_type': 'Face Gear', 'value': 'Normal Cyborg'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Beanie'}]","{'files': [{'uri': 'https://www.arweave.net/VRSA3SmbrmadCZ-n2dT1oOu1reMrzmdOb6zoZ-VkrDg?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Desert'}, {'trait_type': 'Body', 'value': 'Half Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Mike'}, {'trait_type': 'Face Gear', 'value': 'Normal Cyborg'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Red Beanie'}]",RetroDesert,HalfCyborg,Face,MagnumMike,NormalCyborg,NoGlasses,RedBeanie
28,6qPUeVVRkKLoXn68w9DmZ6rwNZNfAPYxguqpFcFgyt6d,2.55555,78ZCJrNpULg85xiMDMKfK9W7W4VVd1v5BioV1KLyFMhr,magnum_ai,Magnum AI,https://www.arweave.net/2cRnO9ZEzmLtBBaEAyHfzgO9618-X_vdsJbC8QojCfg?ext=png,Magnum #3142,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Miami'}, {'trait_type': 'Body', 'value': 'Rock Lava'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Jersey'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Blonde Afro'}]","{'files': [{'uri': 'https://www.arweave.net/2cRnO9ZEzmLtBBaEAyHfzgO9618-X_vdsJbC8QojCfg?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Retro Miami'}, {'trait_type': 'Body', 'value': 'Rock Lava'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Jersey'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Blonde Afro'}]",RetroMiami,RockLava,Face,RedJersey,CyberneticGuard,NoGlasses,BlondeAfro
29,cNwfPbMHf3VSQUfdDK5z8svU3vP9XQAhZHoaBHBH7Fx,2.6,BA2wAavnhGrY2MSqGx5WYLh9VKjVYWfh3xM7yjEsVUYL,magnum_ai,Magnum AI,https://www.arweave.net/_LvAeoYUUkRytN-iF00AsALhc9TUENaKFhyfQ80SI6w?ext=png,Magnum #307,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'The Sailor'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/_LvAeoYUUkRytN-iF00AsALhc9TUENaKFhyfQ80SI6w?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,1,"[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'The Sailor'}, {'trait_type': 'Face Gear', 'value': 'Red Tongue'}, {'trait_type': 'Glasses', 'value': 'Vipers'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",SunsetPink,HumanSkin,Face,TheSailor,RedTongue,Vipers,NoHeadgear
