,id,price,owner,collectionName,collectionTitle,title,propertyCategory,creators,properties,tokenDelegateValid,rarity,version,Trait_Background,Trait_Body,Trait_Clothes,Trait_Eyes,Trait_Head,Trait_Mouth
32,BxEnvHyZP5Z46hRZNSwQeDdf4tVGCeLkqEahBvtc87aN,1.9,2XUDNc3jowkH4ZHruHBCVHe87yoouhQuF4NYf3UgDuxX,monkelabs_dao,MonkeLabs DAO,Monke #531,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/87da50c8a496fe5052025d1177dc84a8.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Yellow,Arctic,LabCoatOpen,Glasses,Ruby,Line
33,ELNYxnFDw3Q1w2D5CPKxQ7Dv4h9NQUodAVajdPpyAg2T,1.9,BRcJQYEEKNKyuqiUMscLe59vVtV31wSXiEzNBGScNKwh,monkelabs_dao,MonkeLabs DAO,Monke #2276,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/ba5b8f3eef6b026ece169515d2bcf18e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Purple,Arctic,LabCoatOpen,None,Topaz,Smile
34,4LjBtRf32jRaFKDh3Sct2Xki8iP3deAZ22V8Q7eP4Fcg,1.9,BQY8HXLR5UUs5k7Bd6RrFtWxCt4qzMx6cNbDkzZvoTz9,monkelabs_dao,MonkeLabs DAO,Monke #3734,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/9d03cc5fc320899e33d5bb59bb9611ca.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Purple,Green,Hazmat,Tracker,None,Line
35,2kYy89UehJuxJ5y1Bo9JTPhbwuui3hT9f35kbSnGSQsv,1.9,EzEB2RX5Xvy41xEap2se9NfayMqPXP2ivUTb3FScHqEY,monkelabs_dao,MonkeLabs DAO,Monke #4012,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d7e3e21a060d9e79dcbea418324b6efb.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Blue,Brown,TShirt,None,Math,Full
36,GQGWorvj3zLjTPAB9TnMgsRuRrHXSADK5qWSSrARCm7m,1.933,6vbGFArHKvaX5CADa2g8Ceoh4sVHWxUsR394hLG6WJyq,monkelabs_dao,MonkeLabs DAO,Monke #2515,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/1d026d1fdd9998adc50411490f3e4110.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Green,Gorilla,None,None,Ruby,Full
37,4ui82FTgkM5iQKUt9R61Sdy8AA7XWKj1BSfhiLsiRUdp,1.94,13WA1bW51BXWTv5KL9fg2neHfmW5ovU3ZmN5fVEDTLWV,monkelabs_dao,MonkeLabs DAO,Monke #2963,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d268de8130ab02405809f55a9c692722.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Red,Orangutan,LabCoatClosed,None,Math,Thoughtful
38,5pVPHoWWuWw6MpR9CndvGeaJif5qHgYdiFtfaicsxhRd,1.95,4A99aMmwPSzmSbVC8dgUjjDMaPD3ria4WLpj4PKrZzXP,monkelabs_dao,MonkeLabs DAO,Monke #2786,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/cfd2defceb33edd420fea3811a523557.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Red,Green,Suit,None,Syringe,Open
39,FXQdLmmF5Lk4Sm6XwH11sN94wL42xzhDsfap2NkmU9N4,1.95,CDvae4QUKXWNpw1YGLCtcqB9wdQZRB1sNPfG5itnNrYH,monkelabs_dao,MonkeLabs DAO,Monke #4000,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/7f5edca918e125a5e9d07ff67616a18d.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Yellow,Green,LabCoatClosed,Goggles,Controller,Full
40,H8KmMy5ME2C7xZdaPE2hcf8DHfKmzZp1mCWw9gBzApib,1.95,EXi4hHEwUEHe6dXNe8pvgTamcBG6LgAybjPtCNxbmZJh,monkelabs_dao,MonkeLabs DAO,Monke #5818,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/85d057817db2b155ba71e16578159bf3.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Green,Gorilla,TShirt,Goggles,Planet,Smile
41,5fu9VvYhLHBEo2W4QSNKGr63946uAfdJ8tgjv7uu5wmE,1.95,CrSfpsnMQFdKb9YMKUaUVY1UcWgQvvkcx1RBgRh9Luz2,monkelabs_dao,MonkeLabs DAO,Monke #30,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d486cf2edb3e59da7db7af70d6d6fe0d.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Yellow,Purple,Bowtie,None,Battery,Thoughtful
42,4XAFVAUYod58uhHijAhgEMU4BSJnGhqN7LcviXKr1Q2F,1.97,2Gt5Btb2DEGQMsGasZ7jqihLRT5auWMHCJBwTb8DeN5W,monkelabs_dao,MonkeLabs DAO,Monke #481,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/277c19f2fa142bd7325adde47ba08f0c.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Blue,Brown,TShirt,Glasses,Magnet,Full
43,GPFfMKNwcScj5d56vy1744wEtQpPXxsp8p43GTHcboMF,1.98,2tRa6f9XwZxLjBiZ6GvtUQ7GP7CEbc5mDPEhhpBSMTEh,monkelabs_dao,MonkeLabs DAO,Monke #4182,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/6bfb65d9877091437b76ca1a912086d0.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Purple,Blue,None,Tracker,Potion,Dot
44,D1GRxA7Xuo8QsJmawchZQk95QbwZruuA1WyeKdqJ9GbE,1.98,2tRa6f9XwZxLjBiZ6GvtUQ7GP7CEbc5mDPEhhpBSMTEh,monkelabs_dao,MonkeLabs DAO,Monke #5254,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/725fc7a8ac7fb24cfa1cbfd7193c011b.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Yellow,Purple,LabCoatClosed,None,Emerald,Full
45,Fh5x9WnXJVj58jFMzDgdf1fY39P13k2mdtu4oh9GjTSP,1.99,HwU69Af8JCvw3rBt7W5XK2CqkVsmhJHHiSM8jgrLhFhQ,monkelabs_dao,MonkeLabs DAO,Monke #1498,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/07eeb06e1b217419d67df843482477ab.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Purple,Gorilla,Emperor,Glasses,Math,Full
46,AxryRTRT8riqvFCwnGSCJDi16o8DK8UH2QCPSNsqtuek,1.99,7A3RW46rCNPgJY32GvHKs8YWxA3oQWYnKzbXeMtRW4pR,monkelabs_dao,MonkeLabs DAO,Monke #1429,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/b75a47635f168d3c432cc88e9abe984b.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Yellow,Brown,TShirt,None,Satellite,Dot
47,9jgb7qxwHg8Zpo2PDNe15DNE4mNov8J26LwjvqtCvKvX,1.99,CvSA1E7w4yHoDEYHsDDzoh9UHfjTJrftGLP6S9uwj3so,monkelabs_dao,MonkeLabs DAO,Monke #1478,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/f15c4fd98e63b01e910f9fefa3a4dba5.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Purple,Blue,TShirt,Tracker,Topaz,Thoughtful
48,E3z5NFaWMWmzeTZGsyNR59c6a3EUJdqJ68atkap2PfHz,1.99,B6Y5WHxtkEiYk8NTyFKkbFLd9XvtXB5JKzxY4VbX7t9G,monkelabs_dao,MonkeLabs DAO,Monke #3395,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/8764bb6c1763eba84f332a1697304860.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Purple,Blue,TShirt,None,Satellite,Line
49,TXFvUULTRpba4n5zDWGi12G6n22whNTrWJtzrjaEF67,1.99,E1kjX3d5xWzsFMtbJHRswPxDz3DpG3cp2RjNq3w7gVhV,monkelabs_dao,MonkeLabs DAO,Monke #5265,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/bd0d3bb209e66c39a234e616e3a3a66a.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Green,Purple,Hazmat,None,Pill,Thoughtful
50,5FwAvzPBGM445QoPtrZNzARh2KVWBwcbgJn6AGGY77LV,1.99,E1kjX3d5xWzsFMtbJHRswPxDz3DpG3cp2RjNq3w7gVhV,monkelabs_dao,MonkeLabs DAO,Monke #4683,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/fcb69dd10f3928c10b31f2895bff7e0c.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Yellow,Arctic,None,None,LightBulb,Dot
51,DwqgyphNGewPBDLAoiTydhUkuTVWbosPzFTGR8RmAAXi,1.99,DrRE4LLckkbkEAdaLSUhYjMrbi7USrjf99oZE9ot1i1k,monkelabs_dao,MonkeLabs DAO,Monke #520,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/86887ae7106d96b1692c4fe6c3643d35.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Yellow,Purple,Bowtie,None,Beaker,Thoughtful
52,9iTP6ChWcbhTaNtRCt9QbPmTXuxYunymgwXnbUbSYcuK,2.0,7Lia9GGMfnNbhrnmbTKWtKj9vpEvMosAW4yP2KWMtgDq,monkelabs_dao,MonkeLabs DAO,Monke #2106,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/9e8a72dcde689a17b7f7e4a4720145ae.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Blue,Orangutan,LabCoatOpen,Glasses,SolarPanels,Open
53,2Eri3XkLxztdvA1BUcFkapyUQxdzNzgwCaSd2SDQuKBA,2.0,HbW64rPyvUiciroTHXRMiExVtY1AYK4o6qGv6CLQ7RNm,monkelabs_dao,MonkeLabs DAO,Monke #2136,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/53ce02bbdfbae734fe856c7c6d311570.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Blue,Brown,Hazmat,None,Topaz,Line
54,B9qdMouaZu71aYx1gBRzyzaPJsc79NNxhjSBb1JrmrfK,2.0,HKxbeWTEx2AjS9SRNoyAL9MY5PipTwxKhj9NSwSZeM4G,monkelabs_dao,MonkeLabs DAO,Monke #4268,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/1b7612360d262490e9999b288178925e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Green,Gorilla,TShirt,Goggles,Microscope,Open
55,AifmjHjJrHtZWitr79erSPJXuMVeYBVA49BzuF4Zmp3m,2.0,AETEyDRjwchx6J1FLFNzWKm215dVFT7YWQzqhaGEYYuJ,monkelabs_dao,MonkeLabs DAO,Monke #3522,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/85f385996ae9513e08090b9f6e4a0808.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Red,Blue,TShirt,Tracker,Planet,Smile
56,83331nAWx5pbkafQhoS9DjF1mn5HTJL1vMDLKdBKGTSD,2.0,2dvy4HtdkV7AEfWf6xfe7KLnxbu9fS2eAFfPSuA9LkY9,monkelabs_dao,MonkeLabs DAO,Monke #5480,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d828f655996a5bd5b1c7fe57d78b756f.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Green,Green,TShirt,LaserVisor,Beaker,Dot
57,BfV94hv1A9QAsQzEquq44LsYCzFYU7KrhMg5WaMa2iEV,2.0,JBPaNpTGGnGi4f34JaY5jNFBCY1YkV5KhrJtBx9ep1s4,monkelabs_dao,MonkeLabs DAO,Monke #2519,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/a2ce5bcc613119d371d2182f9667aa8a.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Blue,Blue,LabCoatOpen,None,Slime,Smile
58,9K4CyHwxcAmKPnN39MexKzsGg2YQX2QQZReTuu1G8pcc,2.0,9JQTWj1Bstf3Fuyc9e9UoMHphgPRQb5saGtn1b8grP84,monkelabs_dao,MonkeLabs DAO,Monke #710,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/ca0eb898c4ebc8576515a327ae8c768c.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Blue,Brown,SuperArmorGreen,None,Brain,Full
59,AtMarss4VSg937vDibmPbemb7ui6vGe7FAL42acvpygp,2.0,4amuZuv8376Up1vx9rTxYnQhBP8wpT9P5iUL3Rhb3oCY,monkelabs_dao,MonkeLabs DAO,Monke #2744,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/213ba433a5c25919ec4c4443e3b45bb6.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Blue,Gorilla,Suit,None,Controller,Smile
60,By4dnSqF6Hkx8qXgjMRNomb1xjiGcTJq8aPXLvzHryFy,2.0,MkjT8tCBhhfPybtDQjbZz3GbshK51Jg6T5Qhni39a1a,monkelabs_dao,MonkeLabs DAO,Monke #3901,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d975069ab77ebdaf16980e48d128c35e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Purple,Gorilla,Bowtie,None,SolarPanels,Open
61,5ZqDytJdN1MrGF6M17BwnPqsGapwu4cU799vepfgJKPa,2.0,A3VLeGJTRxxHzEGvDeGNVF5YeXKraSFhU61XQHASpkXc,monkelabs_dao,MonkeLabs DAO,Monke #4230,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/54397d91c9e89aa050d90fc80624d2fd.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Purple,Brown,None,None,SolarPanels,Thoughtful
62,G1ztbcCjW8D9vGkNwgGKSHY31jDPxCBUhsaSHSFyx8X,2.0,GzTfa6CTXh1KtJScsxDkLFayXEshJ7gmS756oSf32qyw,monkelabs_dao,MonkeLabs DAO,Monke #5364,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/971729c129597898a33c094c1ec91bd9.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Red,Purple,None,None,Battery,Smile
63,9sy4v8Ky9cT1sVHz3nHkiMyUFBT2FYfjBi8CPhPK2KqB,2.0,CpnQekewLjBrbkLKSid1bk5JrQXvqk6pix8jnPtwVq6h,monkelabs_dao,MonkeLabs DAO,Monke #1955,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/4c492d7f7dc9d48c1f796739a2f6a49b.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,1,Red,Gorilla,Suit,None,Planet,Line
